curves|label
{x^4+a*x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+a*x^3*y=x^7+x^6+x^2+x,y^2+a*x^3*y=x^7+x^6+(a+1)*x^2+x,y^2+((a+1)*x^4+a*x^2+a)*y=(a+1)*x,y^2+((a+1)*x^4+a*x^2+a)*y=(a+1)*x+a}|3.4.b_e_a
{x^4+a*x^3*y+a^2*x^3*z+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.b_e_ab
{a^2*x^4+a*x^3*y+x^3*z+x^2*y*z+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+x^2*y*z+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^3*z+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x^3*z+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^2*y^2+a*x^2*y*z+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+a*x^2*y^2+a^2*x^2*y*z+x*z^3+y^3*z+y^2*z^2}|3.4.b_e_ad
{a^2*x^3*y+a^2*x^3*z+a*x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^3*y+a*x^3*z+a^2*x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+a*x^3*y=x^7+x^6+a*x^2+x+a+1,y^2+a*x^2*y=x^7+x^5+x^4+x+1,y^2+a*x^2*y=a*x^7+x^5+x^4+a*x+a+1}|3.4.b_e_ae
{a*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.b_e_b
{a^2*x^4+x^3*y+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^3*y+x^3*z+a*x^2*y^2+x*y*z^2+x*z^3+y^3*z,a*x^3*y+x^3*z+a^2*x^2*y^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a*x^3*z+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a*x^3*z+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_e_d
{x^4+a^2*x^3*y+a*x^2*y^2+x*y^2*z+x*z^3+y^4,x^4+a*x^3*y+a^2*x^2*y^2+x*y^2*z+x*z^3+y^4,y^2+a*x^3*y=x^7+x^6+a*x+a+1,y^2+a*x^3*y=x^7+x^6+(a+1)*x+a+1,y^2+a*x^2*y=x^7+x^4+a*x+1,y^2+a*x^2*y=x^7+x^5+x^4+a*x,y^2+((a+1)*x^4+a*x^2+a)*y=x^2+x+a,y^2+((a+1)*x^4+a*x^2+a)*y=(a+1)*x^2+a*x+a,y^2+((a+1)*x^4+a*x^2+a)*y=x^3+x+a,y^2+((a+1)*x^4+a*x^2+a)*y=x^3+x^2+1}|3.4.b_e_e
{a*x^4+x^3*y+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a*x^3*z+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.b_e_f
{a*x^4+x^3*y+a^2*x^3*z+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a*x^3*z+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a*x^3*z+a^2*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+a*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_e_h
{a*x^4+a*x^2*y^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^2*y^2+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a*x^3*z+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^3*y+a*x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a^2*x^3*y+a^2*x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a^2*x^3*y+x^3*z+a*x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a^2*x^4+a*x^3*y+x^3*z+a^2*x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+a*x^3*y=x^7+x^6+x^2+a*x,y^2+a*x^3*y=x^7+x^6+(a+1)*x^2+(a+1)*x,y^2+a*x^2*y=(a+1)*x^7+x^5+x^4+(a+1)*x+1,y^2+a*x^2*y=(a+1)*x^7+x^5+x^4+(a+1)*x+a+1,y^2+((a+1)*x^4+a*x^2+a)*y=a*x^2+(a+1)*x,y^2+((a+1)*x^4+a*x^2+a)*y=a*x^2+(a+1)*x+1}|3.4.b_e_i
{a^2*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a*x^4+x^3*y+x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a^2*x^3*z+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^3*y+a^2*x^3*z+a*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_e_j
{x^3*y+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^3*y+a^2*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_e_l
{a*x^4+a*x^3*y+x^2*y^2+x^2*y*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+x^2*y^2+x^2*y*z+x*z^3+y^4,a^2*x^3*y+a*x^2*y^2+x*y^2*z+x*z^3+y^4,a*x^3*y+a^2*x^2*y^2+x*y^2*z+x*z^3+y^4,x^4+a*x^2*y^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^2*y^2+x*y*z^2+x*z^3+y^3*z,y^2+a*x^3*y=x^7+x^6+a*x^2+a*x+a+1,y^2+a*x^3*y=x^7+x^6+a*x^2+(a+1)*x+a+1,y^2+a*x^2*y=x^7+x^5+x^4+x+a+1,y^2+a*x^2*y=a*x^7+x^5+x^4+a*x+1,y^2+((a+1)*x^4+a*x^2+a)*y=x^2+x,y^2+((a+1)*x^4+a*x^2+a)*y=(a+1)*x^2+a*x}|3.4.b_e_m
{a*x^4+a*x^3*y+x^3*z+x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^3*y+x^3*z+a*x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.b_e_n
{a*x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,a^2*x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z}|3.4.b_f_a
{y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x^3+a*x^2+x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x^3+x^2+a*x+a}|3.4.b_f_ab
{a*x^3*z+x^2*y*z+x*y^3+x*z^3+y^4,a^2*x^3*z+x^2*y*z+x*y^3+x*z^3+y^4,a^2*x^4+a^2*x^3*y+a*x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+a^2*x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a*x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^3*z+a*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^2+a,y^2+(x^4+a*x^3+a*x)*y=a*x^2+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^3+a*x^2+(a+1)*x,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+(a+1)*x^3+a*x^2,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+x^2+(a+1)*x,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+x^3+x^2+(a+1)*x}|3.4.b_f_b
{x^4+x^3*y+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^4+x^3*y+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a*x^3*y+x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*y+a^2*x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*y+a*x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a*x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*y+a*x^3*z+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^3*z+x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*y+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^3*z+x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^2+(a+1)*x+a+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^3+a*x^2+(a+1)*x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+a*x^3+(a+1)*x^2+(a+1)*x+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=x^2+(a+1)*x+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+a*x^2+a*x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+x^3+x^2+a*x+a+1}|3.4.b_f_d
{a*x^3*y+x^3*z+x^2*y*z+x*y^3+x*z^3+y^4,a^2*x^3*y+x^3*z+x^2*y*z+x*y^3+x*z^3+y^4,a*x^4+a*x^3*y+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a^2*x^3*y+a*x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a^2*x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*y+a*x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+x^3*y+a*x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x)*y=(a+1)*x+1,y^2+(x^4+a*x^3+a*x)*y=(a+1)*x+a,y^2+(a*x^4+a*x^3+a)*y=x^2+1,y^2+(a*x^4+a*x^3+a)*y=x^2+(a+1)*x+a,y^2+(a*x^4+a*x^3+a)*y=a*x^2+a,y^2+(a*x^4+a*x^3+a)*y=a*x^2+(a+1)*x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^2+a*x,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^3+x^2+a*x+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^3+(a+1)*x^2+(a+1)*x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^2+x,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^3+a*x^2+x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^3+(a+1)*x^2+(a+1)*x+1}|3.4.b_f_f
{a^2*x^4+a*x^3*y+x^3*z+a*x*y^3+x*z^3+y^4,a*x^4+a^2*x^3*y+x^3*z+a^2*x*y^3+x*z^3+y^4,a^2*x^4+a*x^3*z+x^2*y^2+x*z^3+y^3*z,a*x^4+a^2*x^3*z+x^2*y^2+x*z^3+y^3*z,a*x^4+x^3*y+x^3*z+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+x^3*z+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a^2*x^3*z+a*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_f_g
{a^2*x^4+a*x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^3*z+a^2*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^3*z+a*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+x^3*z+a^2*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^4+x^3*y+x^3*z+a*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^2+a+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x^2+x+a+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^3+x^2+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x^3+x^2+x+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^2+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x^2+a*x+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=a*x^3+a*x^2+a,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x^3+a*x^2+a*x+a+1}|3.4.b_f_h
{a*x^4+a^2*x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*z+x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z,a^2*x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_f_i
{x^4+a*x^3*y+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a^2*x^3*y+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a*x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a^2*x^3*y+a*x^3*z+x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a^2*x^3*z+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*z+x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*z+x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^4+x^3*y+x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^4+a^2*x^3*y+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^4+x^3*y+x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^2+(a+1)*x+1,y^2+((a+1)*x^4+a*x^3+a*x)*y=a*x^3+x+a+1,y^2+((a+1)*x^4+a*x^3+a*x)*y=(a+1)*x^3+a*x^2+a+1,y^2+((a+1)*x^4+a*x^3+a*x)*y=(a+1)*x^3+a*x^2+x,y^2+(x^4+a*x^3+a*x)*y=a*x^2+(a+1)*x+a,y^2+(x^4+a*x^3+a*x)*y=x^3+a*x+a+1,y^2+(x^4+a*x^3+a*x)*y=(a+1)*x^3+x^2+a+1,y^2+(x^4+a*x^3+a*x)*y=(a+1)*x^3+x^2+a*x,y^2+(a*x^4+a*x^3+a)*y=x^3+a*x^2+x+a,y^2+(a*x^4+a*x^3+a)*y=a*x^3+x^2+a*x+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^2+a*x+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^3+(a+1)*x^2+a*x+a,y^2+(a*x^4+x^3+a*x^2+a)*y=x^2+x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+(a+1)*x^2+x+1}|3.4.b_f_j
{a*x^3*y+a*x*y^3+x*z^3+y^4,a^2*x^3*y+a^2*x*y^3+x*z^3+y^4,a^2*x^3*y+a*x^3*z+x*y^3+x*y^2*z+x*z^3+y^4,a*x^3*y+a^2*x^3*z+x*y^3+x*y^2*z+x*z^3+y^4,a*x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.b_f_k
{a^2*x^4+a*x^3*y+a*x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*z+a^2*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*z+a*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^3+(a+1)*x^2+1,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=(a+1)*x^3+(a+1)*x+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+(a+1)*x^2+a,y^2+(a*x^4+x^3+a*x^2+a)*y=(a+1)*x^3+(a+1)*x+a+1}|3.4.b_f_l
{x^4+x*y^3+x*y^2*z+x*z^3+y^4,x^4+x^3*y+x^3*z+x^2*y^2+x*y*z^2+x*z^3+y^3*z}|3.4.b_f_m
{a*x^4+x^3*y+a*x^3*z+a*x^2*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^3*z+a^2*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*z+a*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+x^3+x^2+x,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+a*x^2+x}|3.4.b_f_n
{a*x^3*y+x^3*z+x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^3*y+x^3*z+x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.b_g_b
{x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^3*z+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*z^2+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2,a*x^4+a*x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+a^2*x^2*z^2+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.b_g_d
